country;country_code;year_week;age_group;new_cases;population;rate_14_day_per_100k;source
Germany;DE;2022-43;<15yr;19698;11477800;386.5026398787;TESSy COVID-19
Germany;DE;2022-44;<15yr;14133;11477800;294.7516074509;TESSy COVID-19
Germany;DE;2022-45;<15yr;13006;11477800;236.4477513112;TESSy COVID-19
Germany;DE;2022-46;<15yr;11749;11477800;215.6772203732;TESSy COVID-19
Germany;DE;2022-47;<15yr;10961;11477800;197.8602171148;TESSy COVID-19
Germany;DE;2022-48;<15yr;9452;11477800;177.8476711565;TESSy COVID-19
Germany;DE;2022-49;<15yr;7528;11477800;147.937758107;TESSy COVID-19
Germany;DE;2022-50;<15yr;6512;11477800;122.3230932757;TESSy COVID-19
Germany;DE;2022-51;<15yr;5589;11477800;105.4296119465;TESSy COVID-19
Germany;DE;2022-52;<15yr;3432;11477800;78.595201171;TESSy COVID-19
Germany;DE;2023-01;<15yr;3262;11477800;58.3212810817;TESSy COVID-19
Germany;DE;2023-02;<15yr;3821;11477800;61.7104323128;TESSy COVID-19
Germany;DE;2023-03;<15yr;4517;11477800;72.6445834568;TESSy COVID-19
Germany;DE;2023-04;<15yr;5629;11477800;88.3967310809;TESSy COVID-19
Germany;DE;2023-05;<15yr;4558;11477800;88.7539423931;TESSy COVID-19
Germany;DE;2023-06;<15yr;3341;11477800;68.8198086741;TESSy COVID-19
Germany;DE;2023-07;<15yr;2768;11477800;53.2244855286;TESSy COVID-19
Germany;DE;2023-08;<15yr;2733;11477800;47.9273031417;TESSy COVID-19
Germany;DE;2023-09;<15yr;2406;11477800;44.7733886285;TESSy COVID-19
Germany;DE;2020-01;15-24yr;0;8427265;NA;TESSy COVID-19
Germany;DE;2020-02;15-24yr;0;8427265;NA;TESSy COVID-19
Germany;DE;2020-03;15-24yr;0;8427265;NA;TESSy COVID-19
Germany;DE;2020-04;15-24yr;0;8427265;NA;TESSy COVID-19
Germany;DE;2020-05;15-24yr;0;8427265;0;TESSy COVID-19
Germany;DE;2020-06;15-24yr;1;8427265;0.011866246;TESSy COVID-19
Germany;DE;2020-07;15-24yr;0;8427265;0.011866246;TESSy COVID-19
Germany;DE;2020-08;15-24yr;3;8427265;0.0355987381;TESSy COVID-19
Germany;DE;2020-09;15-24yr;20;8427265;0.2729236591;TESSy COVID-19
Germany;DE;2020-10;15-24yr;115;8427265;1.6019432165;TESSy COVID-19
Germany;DE;2020-11;15-24yr;503;8427265;7.3333400575;TESSy COVID-19
Germany;DE;2020-12;15-24yr;1992;8427265;29.6062838893;TESSy COVID-19
Germany;DE;2020-13;15-24yr;3204;8427265;61.6570144644;TESSy COVID-19
Germany;DE;2020-14;15-24yr;3315;8427265;77.3560579856;TESSy COVID-19
Germany;DE;2020-15;15-24yr;2584;8427265;69.998985436;TESSy COVID-19
Germany;DE;2020-16;15-24yr;1798;8427265;51.9978901815;TESSy COVID-19
Germany;DE;2020-17;15-24yr;1355;8427265;37.4142737887;TESSy COVID-19
Germany;DE;2020-18;15-24yr;854;8427265;26.2125375196;TESSy COVID-19
Germany;DE;2020-19;15-24yr;763;8427265;19.1877198593;TESSy COVID-19
Germany;DE;2020-20;15-24yr;605;8427265;16.2330245934;TESSy COVID-19
Germany;DE;2020-21;15-24yr;465;8427265;12.6968832711;TESSy COVID-19
Germany;DE;2020-22;15-24yr;448;8427265;10.8338826416;TESSy COVID-19
Germany;DE;2020-23;15-24yr;389;8427265;9.932047942;TESSy COVID-19
Germany;DE;2020-24;15-24yr;357;8427265;8.8522195517;TESSy COVID-19
Germany;DE;2020-25;15-24yr;628;8427265;11.6882523571;TESSy COVID-19
Germany;DE;2020-26;15-24yr;420;8427265;12.4358258581;TESSy COVID-19
Germany;DE;2020-27;15-24yr;395;8427265;9.670990529;TESSy COVID-19
Germany;DE;2020-28;15-24yr;384;8427265;9.2438056712;TESSy COVID-19
Germany;DE;2020-29;15-24yr;496;8427265;10.4422965221;TESSy COVID-19
Germany;DE;2020-30;15-24yr;625;8427265;13.3020618196;TESSy COVID-19
Germany;DE;2020-31;15-24yr;889;8427265;17.9654965164;TESSy COVID-19
Germany;DE;2020-32;15-24yr;1295;8427265;25.9158813684;TESSy COVID-19
Germany;DE;2020-33;15-24yr;1894;8427265;37.8414586464;TESSy COVID-19
Germany;DE;2020-34;15-24yr;2419;8427265;51.1791192042;TESSy COVID-19
Germany;DE;2020-35;15-24yr;2159;8427265;54.3236744068;TESSy COVID-19
Germany;DE;2020-36;15-24yr;2008;8427265;49.4466472812;TESSy COVID-19
Germany;DE;2020-37;15-24yr;2096;8427265;48.6990737802;TESSy COVID-19
Germany;DE;2020-38;15-24yr;2547;8427265;55.0949803999;TESSy COVID-19
Germany;DE;2020-39;15-24yr;2618;8427265;61.2891608369;TESSy COVID-19
Germany;DE;2020-40;15-24yr;3054;8427265;67.3053475831;TESSy COVID-19
Germany;DE;2020-41;15-24yr;4850;8427265;93.7908087618;TESSy COVID-19
Germany;DE;2020-42;15-24yr;7311;8427265;144.3054181873;TESSy COVID-19
Germany;DE;2020-43;15-24yr;12373;8427265;233.5751872049;TESSy COVID-19
Germany;DE;2020-44;15-24yr;17528;8427265;354.8126230752;TESSy COVID-19
Germany;DE;2020-45;15-24yr;20005;8427265;445.375812912;TESSy COVID-19
Germany;DE;2020-46;15-24yr;19607;8427265;470.0457384454;TESSy COVID-19
Germany;DE;2020-47;15-24yr;18306;8427265;449.8849864102;TESSy COVID-19
Germany;DE;2020-48;15-24yr;16325;8427265;410.9399668813;TESSy COVID-19
Germany;DE;2020-49;15-24yr;16740;8427265;392.3574255705;TESSy COVID-19
Germany;DE;2020-50;15-24yr;19461;8427265;429.5699731764;TESSy COVID-19
Germany;DE;2020-51;15-24yr;20423;8427265;473.2733573704;TESSy COVID-19
Germany;DE;2020-52;15-24yr;14857;8427265;418.6411605663;TESSy COVID-19
Germany;DE;2020-53;15-24yr;13443;8427265;335.8147631527;TESSy COVID-19
Germany;DE;2021-01;15-24yr;17183;8427265;363.4156514599;TESSy COVID-19
Germany;DE;2021-02;15-24yr;13850;8427265;368.2452136013;TESSy COVID-19
Germany;DE;2021-03;15-24yr;10586;8427265;289.963588424;TESSy COVID-19
Germany;DE;2021-04;15-24yr;8663;8427265;228.4133701741;TESSy COVID-19
Germany;DE;2021-05;15-24yr;7252;8427265;188.8513058507;TESSy COVID-19
Germany;DE;2021-06;15-24yr;6014;8427265;157.4176200701;TESSy COVID-19
Germany;DE;2021-07;15-24yr;6551;8427265;149.0993815906;TESSy COVID-19
Germany;DE;2021-08;15-24yr;7239;8427265;163.6355329991;TESSy COVID-19
Germany;DE;2021-09;15-24yr;7592;8427265;175.9882951349;TESSy COVID-19
Germany;DE;2021-10;15-24yr;9483;8427265;202.6161512662;TESSy COVID-19
Germany;DE;2021-11;15-24yr;12397;8427265;259.6334635258;TESSy COVID-19
Germany;DE;2021-12;15-24yr;15681;8427265;333.1804565301;TESSy COVID-19
Germany;DE;2021-13;15-24yr;15025;8427265;364.3649511437;TESSy COVID-19
Germany;DE;2021-14;15-24yr;17256;8427265;383.054288669;TESSy COVID-19
Germany;DE;2021-15;15-24yr;22266;8427265;468.9777763011;TESSy COVID-19
Germany;DE;2021-16;15-24yr;21502;8427265;519.36185702;TESSy COVID-19
Germany;DE;2021-17;15-24yr;18170;8427265;470.7577132083;TESSy COVID-19
Germany;DE;2021-18;15-24yr;14792;8427265;391.1352022275;TESSy COVID-19
Germany;DE;2021-19;15-24yr;10489;8427265;299.9905663344;TESSy COVID-19
Germany;DE;2021-20;15-24yr;8032;8427265;219.7747430513;TESSy COVID-19
Germany;DE;2021-21;15-24yr;4633;8427265;150.2860061954;TESSy COVID-19
Germany;DE;2021-22;15-24yr;3440;8427265;95.7962043439;TESSy COVID-19
Germany;DE;2021-23;15-24yr;2440;8427265;69.7735267611;TESSy COVID-19
Germany;DE;2021-24;15-24yr;1301;8427265;44.3916264648;TESSy COVID-19
Germany;DE;2021-25;15-24yr;885;8427265;25.9396138605;TESSy COVID-19
Germany;DE;2021-26;15-24yr;966;8427265;21.9644214345;TESSy COVID-19
Germany;DE;2021-27;15-24yr;1460;8427265;28.787512912;TESSy COVID-19
Germany;DE;2021-28;15-24yr;2781;8427265;50.3247494887;TESSy COVID-19
Germany;DE;2021-29;15-24yr;3700;8427265;76.9051406358;TESSy COVID-19
Germany;DE;2021-30;15-24yr;4168;8427265;93.3636239041;TESSy COVID-19
Germany;DE;2021-31;15-24yr;5149;8427265;110.5578144273;TESSy COVID-19
Germany;DE;2021-32;15-24yr;7911;8427265;154.9731733842;TESSy COVID-19
Germany;DE;2021-33;15-24yr;11330;8427265;228.3184402057;TESSy COVID-19
Germany;DE;2021-34;15-24yr;13806;8427265;298.2699606575;TESSy COVID-19
Germany;DE;2021-35;15-24yr;14541;8427265;336.3724767169;TESSy COVID-19
Germany;DE;2021-36;15-24yr;13000;8427265;326.8082824024;TESSy COVID-19
Germany;DE;2021-37;15-24yr;10548;8427265;279.4263619336;TESSy COVID-19
Germany;DE;2021-38;15-24yr;8704;8427265;228.4489689122;TESSy COVID-19
Germany;DE;2021-39;15-24yr;8629;8427265;205.6776427465;TESSy COVID-19
Germany;DE;2021-40;15-24yr;8688;8427265;205.4877828097;TESSy COVID-19
Germany;DE;2021-41;15-24yr;9828;8427265;219.715411821;TESSy COVID-19
Germany;DE;2021-42;15-24yr;14138;8427265;284.3864527815;TESSy COVID-19
Germany;DE;2021-43;15-24yr;19135;8427265;394.8256047484;TESSy COVID-19
Germany;DE;2021-44;15-24yr;23548;8427265;506.4869800582;TESSy COVID-19
Germany;DE;2021-45;15-24yr;35280;8427265;698.0675224999;TESSy COVID-19
Germany;DE;2021-46;15-24yr;42052;8427265;917.6405393683;TESSy COVID-19
Germany;DE;2021-47;15-24yr;47165;8427265;1058.6708736464;TESSy COVID-19
Germany;DE;2021-48;15-24yr;45078;8427265;1094.5781341871;TESSy COVID-19
Germany;DE;2021-49;15-24yr;38329;8427265;989.7279841087;TESSy COVID-19
Germany;DE;2021-50;15-24yr;32174;8427265;836.6059451079;TESSy COVID-19
Germany;DE;2021-51;15-24yr;25000;8427265;678.4407515368;TESSy COVID-19
Germany;DE;2021-52;15-24yr;34233;8427265;702.8733521492;TESSy COVID-19
Germany;DE;2022-01;15-24yr;70656;8427265;1244.6386817075;TESSy COVID-19
Germany;DE;2022-02;15-24yr;93056;8427265;1942.6468729772;TESSy COVID-19
Germany;DE;2022-03;15-24yr;122903;8427265;2562.6226302365;TESSy COVID-19
Germany;DE;2022-04;15-24yr;160014;8427265;3357.162733105;TESSy COVID-19
Germany;DE;2022-05;15-24yr;183283;8427265;4073.6466694711;TESSy COVID-19
Germany;DE;2022-06;15-24yr;184698;8427265;4366.5530869149;TESSy COVID-19
Germany;DE;2022-07;15-24yr;168577;8427265;4192.048072536;TESSy COVID-19
Germany;DE;2022-08;15-24yr;152173;8427265;3806.0984198313;TESSy COVID-19
Germany;DE;2022-09;15-24yr;175065;8427265;3883.0866241895;TESSy COVID-19
Germany;DE;2022-10;15-24yr;234626;8427265;4861.4942095686;TESSy COVID-19
Germany;DE;2022-11;15-24yr;238973;8427265;5619.8422619913;TESSy COVID-19
Germany;DE;2022-12;15-24yr;221618;8427265;5465.4861334015;TESSy COVID-19
Germany;DE;2022-13;15-24yr;176384;8427265;4722.7896595159;TESSy COVID-19
Germany;DE;2022-14;15-24yr;132022;8427265;3659.6214786173;TESSy COVID-19
Germany;DE;2022-15;15-24yr;106183;8427265;2826.5991398158;TESSy COVID-19
Germany;DE;2022-16;15-24yr;101323;8427265;2462.3172523945;TESSy COVID-19
Germany;DE;2022-17;15-24yr;86308;8427265;2226.4756121945;TESSy COVID-19
Germany;DE;2022-18;15-24yr;58996;8427265;1724.2130157293;TESSy COVID-19
Germany;DE;2022-19;15-24yr;50943;8427265;1304.5632242489;TESSy COVID-19
Germany;DE;2022-20;15-24yr;38016;8427265;1055.6093821661;TESSy COVID-19
Germany;DE;2022-21;15-24yr;23722;8427265;732.598298499;TESSy COVID-19
Germany;DE;2022-22;15-24yr;33659;8427265;680.8970644687;TESSy COVID-19
Germany;DE;2022-23;15-24yr;45527;8427265;939.640559541;TESSy COVID-19
Germany;DE;2022-24;15-24yr;56697;8427265;1213.0151359902;TESSy COVID-19
Germany;DE;2022-25;15-24yr;74956;8427265;1562.2268909308;TESSy COVID-19
Germany;DE;2022-26;15-24yr;76474;8427265;1796.9056390181;TESSy COVID-19
Germany;DE;2022-27;15-24yr;72594;8427265;1768.8775658532;TESSy COVID-19
Germany;DE;2022-28;15-24yr;76114;8427265;1764.605717276;TESSy COVID-19
Germany;DE;2022-29;15-24yr;67838;8427265;1708.1698510727;TESSy COVID-19
Germany;DE;2022-30;15-24yr;51682;8427265;1418.2537276329;TESSy COVID-19
Germany;DE;2022-31;15-24yr;37081;8427265;1053.2835979407;TESSy COVID-19
Germany;DE;2022-32;15-24yr;31048;8427265;808.4354769905;TESSy COVID-19
Germany;DE;2022-33;15-24yr;26912;8427265;687.7676209304;TESSy COVID-19
Germany;DE;2022-34;15-24yr;23939;8427265;603.4104777766;TESSy COVID-19
Germany;DE;2022-35;15-24yr;21382;8427265;537.7901371323;TESSy COVID-19
Germany;DE;2022-36;15-24yr;20912;8427265;501.8710103456;TESSy COVID-19
Germany;DE;2022-37;15-24yr;22450;8427265;514.5441611246;TESSy COVID-19
Germany;DE;2022-38;15-24yr;25616;8427265;570.3629825335;TESSy COVID-19
Germany;DE;2022-39;15-24yr;38218;8427265;757.4699502152;TESSy COVID-19
Germany;DE;2022-40;15-24yr;46774;8427265;1008.5359840945;TESSy COVID-19
Germany;DE;2022-41;15-24yr;49898;8427265;1147.1337379328;TESSy COVID-19
Germany;DE;2022-42;15-24yr;41339;8427265;1082.640690663;TESSy COVID-19
Germany;DE;2022-43;15-24yr;29217;8427265;837.2348561485;TESSy COVID-19
Germany;DE;2022-44;15-24yr;19994;8427265;583.9498342582;TESSy COVID-19
Germany;DE;2022-45;15-24yr;18709;8427265;459.2593207879;TESSy COVID-19
Germany;DE;2022-46;15-24yr;15107;8427265;401.2689763524;TESSy COVID-19
Germany;DE;2022-47;15-24yr;14759;8427265;354.3973044635;TESSy COVID-19
Germany;DE;2022-48;15-24yr;16602;8427265;372.137342305;TESSy COVID-19
Germany;DE;2022-49;15-24yr;17236;8427265;401.5300337654;TESSy COVID-19
Germany;DE;2022-50;15-24yr;18933;8427265;429.1902533028;TESSy COVID-19
Germany;DE;2022-51;15-24yr;17813;8427265;436.0370772724;TESSy COVID-19
Germany;DE;2022-52;15-24yr;10477;8427265;335.6961006922;TESSy COVID-19
Germany;DE;2023-01;15-24yr;9872;8427265;241.4662408267;TESSy COVID-19
Germany;DE;2023-02;15-24yr;7569;8427265;206.9591973197;TESSy COVID-19
Germany;DE;2023-03;15-24yr;5572;8427265;155.9343393141;TESSy COVID-19
Germany;DE;2023-04;15-24yr;6755;8427265;146.2752150312;TESSy COVID-19
Germany;DE;2023-05;15-24yr;8459;8427265;180.5330673712;TESSy COVID-19
Germany;DE;2023-06;15-24yr;8751;8427265;204.2180944826;TESSy COVID-19
Germany;DE;2023-07;15-24yr;9378;8427265;215.1231746005;TESSy COVID-19
Germany;DE;2023-08;15-24yr;11635;8427265;249.3454282024;TESSy COVID-19
Germany;DE;2023-09;15-24yr;8914;8427265;243.8394900362;TESSy COVID-19
Germany;DE;2020-01;25-49yr;0;25855651;NA;TESSy COVID-19
Germany;DE;2020-02;25-49yr;0;25855651;NA;TESSy COVID-19
Germany;DE;2020-03;25-49yr;0;25855651;NA;TESSy COVID-19
Germany;DE;2020-04;25-49yr;0;25855651;NA;TESSy COVID-19
Germany;DE;2020-05;25-49yr;7;25855651;0.0270733852;TESSy COVID-19
Germany;DE;2020-06;25-49yr;5;25855651;0.0464115175;TESSy COVID-19
Germany;DE;2020-07;25-49yr;3;25855651;0.0309410117;TESSy COVID-19
Germany;DE;2020-08;25-49yr;0;25855651;0.0116028794;TESSy COVID-19
Germany;DE;2020-09;25-49yr;76;25855651;0.2939396111;TESSy COVID-19
Germany;DE;2020-10;25-49yr;396;25855651;1.8255196901;TESSy COVID-19
Germany;DE;2020-11;25-49yr;2949;25855651;12.9372105154;TESSy COVID-19
Germany;DE;2020-12;25-49yr;9689;25855651;48.8790632268;TESSy COVID-19
Germany;DE;2020-13;25-49yr;12938;25855651;87.5127839558;TESSy COVID-19
Germany;DE;2020-14;25-49yr;12117;25855651;96.9033810056;TESSy COVID-19
Germany;DE;2020-15;25-49yr;8901;25855651;81.2897729784;TESSy COVID-19
Germany;DE;2020-16;25-49yr;5663;25855651;56.3281117927;TESSy COVID-19
Germany;DE;2020-17;25-49yr;4139;25855651;37.9104745806;TESSy COVID-19
Germany;DE;2020-18;25-49yr;2632;25855651;26.1876987742;TESSy COVID-19
Germany;DE;2020-19;25-49yr;2289;25855651;19.0325898195;TESSy COVID-19
Germany;DE;2020-20;25-49yr;1826;25855651;15.9152828912;TESSy COVID-19
Germany;DE;2020-21;25-49yr;1429;25855651;12.5891241338;TESSy COVID-19
Germany;DE;2020-22;25-49yr;1245;25855651;10.3420331594;TESSy COVID-19
Germany;DE;2020-23;25-49yr;920;25855651;8.3734112902;TESSy COVID-19
Germany;DE;2020-24;25-49yr;958;25855651;7.2634024956;TESSy COVID-19
Germany;DE;2020-25;25-49yr;2053;25855651;11.6454232771;TESSy COVID-19
Germany;DE;2020-26;25-49yr;1474;25855651;13.6411185315;TESSy COVID-19
Germany;DE;2020-27;25-49yr;1231;25855651;10.4619295797;TESSy COVID-19
Germany;DE;2020-28;25-49yr;1061;25855651;8.8645998509;TESSy COVID-19
Germany;DE;2020-29;25-49yr;1354;25855651;9.3403179057;TESSy COVID-19
Germany;DE;2020-30;25-49yr;1805;25855651;12.2178319935;TESSy COVID-19
Germany;DE;2020-31;25-49yr;2134;25855651;15.2345806338;TESSy COVID-19
Germany;DE;2020-32;25-49yr;2581;25855651;18.2358587684;TESSy COVID-19
Germany;DE;2020-33;25-49yr;3400;25855651;23.1322738693;TESSy COVID-19
Germany;DE;2020-34;25-49yr;4292;25855651;29.7497827458;TESSy COVID-19
Germany;DE;2020-35;25-49yr;4039;25855651;32.221196055;TESSy COVID-19
Germany;DE;2020-36;25-49yr;3994;25855651;31.0686433693;TESSy COVID-19
Germany;DE;2020-37;25-49yr;4236;25855651;31.8305657823;TESSy COVID-19
Germany;DE;2020-38;25-49yr;5301;25855651;36.8855535682;TESSy COVID-19
Germany;DE;2020-39;25-49yr;5491;25855651;41.739424778;TESSy COVID-19
Germany;DE;2020-40;25-49yr;6679;25855651;47.0690140426;TESSy COVID-19
Germany;DE;2020-41;25-49yr;10771;25855651;67.490081762;TESSy COVID-19
Germany;DE;2020-42;25-49yr;17393;25855651;108.9278316759;TESSy COVID-19
Germany;DE;2020-43;25-49yr;30422;25855651;184.9305592808;TESSy COVID-19
Germany;DE;2020-44;25-49yr;44075;25855651;288.1265685401;TESSy COVID-19
Germany;DE;2020-45;25-49yr;48627;25855651;358.5367082809;TESSy COVID-19
Germany;DE;2020-46;25-49yr;48300;25855651;374.8774300829;TESSy COVID-19
Germany;DE;2020-47;25-49yr;47827;25855651;371.7833289133;TESSy COVID-19
Germany;DE;2020-48;25-49yr;44676;25855651;357.767050615;TESSy COVID-19
Germany;DE;2020-49;25-49yr;45491;25855651;348.7322751997;TESSy COVID-19
Germany;DE;2020-50;25-49yr;54929;25855651;388.3870493147;TESSy COVID-19
Germany;DE;2020-51;25-49yr;61352;25855651;449.7314726286;TESSy COVID-19
Germany;DE;2020-52;25-49yr;47898;25855651;422.5381909742;TESSy COVID-19
Germany;DE;2020-53;25-49yr;41956;25855651;347.5217081171;TESSy COVID-19
Germany;DE;2021-01;25-49yr;51591;25855651;361.8048526413;TESSy COVID-19
Germany;DE;2021-02;25-49yr;40883;25855651;357.6548894476;TESSy COVID-19
Germany;DE;2021-03;25-49yr;32319;25855651;283.1179922718;TESSy COVID-19
Germany;DE;2021-04;25-49yr;26624;25855651;227.96950655;TESSy COVID-19
Germany;DE;2021-05;25-49yr;22523;25855651;190.0822377282;TESSy COVID-19
Germany;DE;2021-06;25-49yr;18082;25855651;157.0449724898;TESSy COVID-19
Germany;DE;2021-07;25-49yr;18992;25855651;143.3883834524;TESSy COVID-19
Germany;DE;2021-08;25-49yr;20968;25855651;154.5503534218;TESSy COVID-19
Germany;DE;2021-09;25-49yr;22254;25855651;167.1665509408;TESSy COVID-19
Germany;DE;2021-10;25-49yr;27724;25855651;193.2962353182;TESSy COVID-19
Germany;DE;2021-11;25-49yr;35891;25855651;246.0390573805;TESSy COVID-19
Germany;DE;2021-12;25-49yr;44846;25855651;312.260557663;TESSy COVID-19
Germany;DE;2021-13;25-49yr;43013;25855651;339.8057933254;TESSy COVID-19
Germany;DE;2021-14;25-49yr;46697;25855651;346.9647699066;TESSy COVID-19
Germany;DE;2021-15;25-49yr;54855;25855651;392.7652024697;TESSy COVID-19
Germany;DE;2021-16;25-49yr;55206;25855651;425.6748360349;TESSy COVID-19
Germany;DE;2021-17;25-49yr;48101;25855651;399.5528869105;TESSy COVID-19
Germany;DE;2021-18;25-49yr;38670;25855651;335.5978157348;TESSy COVID-19
Germany;DE;2021-19;25-49yr;26930;25855651;253.7162959076;TESSy COVID-19
Germany;DE;2021-20;25-49yr;20199;25855651;182.2773675279;TESSy COVID-19
Germany;DE;2021-21;25-49yr;11853;25855651;123.9651633602;TESSy COVID-19
Germany;DE;2021-22;25-49yr;7931;25855651;76.5171219243;TESSy COVID-19
Germany;DE;2021-23;25-49yr;5335;25855651;51.307932645;TESSy COVID-19
Germany;DE;2021-24;25-49yr;2788;25855651;31.4167297509;TESSy COVID-19
Germany;DE;2021-25;25-49yr;1872;25855651;18.0231393129;TESSy COVID-19
Germany;DE;2021-26;25-49yr;1801;25855651;14.2057919949;TESSy COVID-19
Germany;DE;2021-27;25-49yr;2436;25855651;16.3871333195;TESSy COVID-19
Germany;DE;2021-28;25-49yr;3780;25855651;24.0411660878;TESSy COVID-19
Germany;DE;2021-29;25-49yr;5362;25855651;35.3578411157;TESSy COVID-19
Germany;DE;2021-30;25-49yr;6515;25855651;45.9357994892;TESSy COVID-19
Germany;DE;2021-31;25-49yr;8682;25855651;58.7763193431;TESSy COVID-19
Germany;DE;2021-32;25-49yr;13366;25855651;85.2734282343;TESSy COVID-19
Germany;DE;2021-33;25-49yr;19953;25855651;128.8654460876;TESSy COVID-19
Germany;DE;2021-34;25-49yr;26745;25855651;180.6104205228;TESSy COVID-19
Germany;DE;2021-35;25-49yr;29053;25855651;215.805821327;TESSy COVID-19
Germany;DE;2021-36;25-49yr;27919;25855651;220.3464147934;TESSy COVID-19
Germany;DE;2021-37;25-49yr;22934;25855651;196.6804084724;TESSy COVID-19
Germany;DE;2021-38;25-49yr;20120;25855651;166.5167896952;TESSy COVID-19
Germany;DE;2021-39;25-49yr;21190;25855651;159.7716491455;TESSy COVID-19
Germany;DE;2021-40;25-49yr;21973;25855651;166.9383609796;TESSy COVID-19
Germany;DE;2021-41;25-49yr;24924;25855651;181.3800781887;TESSy COVID-19
Germany;DE;2021-42;25-49yr;37005;25855651;239.5182391656;TESSy COVID-19
Germany;DE;2021-43;25-49yr;50157;25855651;337.1100576814;TESSy COVID-19
Germany;DE;2021-44;25-49yr;65838;25855651;448.6253314604;TESSy COVID-19
Germany;DE;2021-45;25-49yr;97427;25855651;631.4480343195;TESSy COVID-19
Germany;DE;2021-46;25-49yr;127287;25855651;869.1098127833;TESSy COVID-19
Germany;DE;2021-47;25-49yr;147095;25855651;1061.2070838982;TESSy COVID-19
Germany;DE;2021-48;25-49yr;143631;25855651;1124.4195707933;TESSy COVID-19
Germany;DE;2021-49;25-49yr;125119;25855651;1039.4246116642;TESSy COVID-19
Germany;DE;2021-50;25-49yr;101468;25855651;876.3538771466;TESSy COVID-19
Germany;DE;2021-51;25-49yr;75064;25855651;682.7598345909;TESSy COVID-19
Germany;DE;2021-52;25-49yr;86890;25855651;626.3775760278;TESSy COVID-19
Germany;DE;2022-01;25-49yr;142429;25855651;886.9202326408;TESSy COVID-19
Germany;DE;2022-02;25-49yr;194289;25855651;1302.2994470338;TESSy COVID-19
Germany;DE;2022-03;25-49yr;312574;25855651;1960.3567514119;TESSy COVID-19
Germany;DE;2022-04;25-49yr;441383;25855651;2916.0240444149;TESSy COVID-19
Germany;DE;2022-05;25-49yr;519090;25855651;3714.7507908426;TESSy COVID-19
Germany;DE;2022-06;25-49yr;522777;25855651;4029.5523790911;TESSy COVID-19
